"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:0m7tsUMMRz4hN4LrhkaXFI","Los Rockeros Van al Infierno","spotify:artist:0R5dtryP4tKLlMZA0vhBvF","Barón Rojo","spotify:album:3nrO9z4eydo0BYkvZWPQnb","Cueste Lo Que Cueste","spotify:artist:0R5dtryP4tKLlMZA0vhBvF","Barón Rojo","1999","https://i.scdn.co/image/ab67616d0000b2737f6a941ceb21173d58f08f36","1","10","256626","https://p.scdn.co/mp3-preview/d445ec203a6a3832229bd13eedc1ca46a63b2db6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","ES5109900095","","2025-08-16T14:34:17Z"
"spotify:track:3ja1qnawwz4yqGETFEVLL0","Baron Rojo","spotify:artist:0R5dtryP4tKLlMZA0vhBvF","Barón Rojo","spotify:album:51iXQovQvR2JqxeAJIMzsT","Larga Vida Al Rock & Roll","spotify:artist:0R5dtryP4tKLlMZA0vhBvF","Barón Rojo","1981","https://i.scdn.co/image/ab67616d0000b273df865872ada3d8b05bae4984","1","9","340000","https://p.scdn.co/mp3-preview/810f4be3cc4dbc9af1fc1961908f718dd430f706?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","ES5108000166","","2025-08-16T14:34:02Z"
"spotify:track:4jpRPREFJcgUS6AZJFpCKl","Hijos de Caín","spotify:artist:0R5dtryP4tKLlMZA0vhBvF","Barón Rojo","spotify:album:4Bttreuw06bBdZCDrjqGd0","En Un Lugar De La Marcha","spotify:artist:0R5dtryP4tKLlMZA0vhBvF","Barón Rojo","1985-07-01","https://i.scdn.co/image/ab67616d0000b273c3bd5ac4d3ca9d465eb8f416","1","8","358733","https://p.scdn.co/mp3-preview/efc8b7bc136d9ccbabd34a780622b6ea1e4ad890?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","ES5108500008","","2025-08-16T14:31:38Z"
"spotify:track:3VOyb9ystLqPZRf4VuqiTd","Wizards","spotify:artist:7sjS1VBRNk1BHoEnjuH6IP","Haruspex","spotify:album:5UaBAtUXb8meh2gwpupNNz","Wizards","spotify:artist:7sjS1VBRNk1BHoEnjuH6IP","Haruspex","2025-06-12","https://i.scdn.co/image/ab67616d0000b273af106aa9a28fb572703ae7b8","1","1","202181","https://p.scdn.co/mp3-preview/9de1bd398baaf0fa1d5b4a291888236fc9a8f140?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","USHM92501090","","2025-08-13T15:28:10Z"
"spotify:track:03UrZgTINDqvnUMbbIMhql","Gangnam Style (강남스타일)","spotify:artist:2dd5mrQZvg6SmahdgVKDzh","PSY","spotify:album:0ZjxizLeMyFEjR27JIvD99","Gangnam Style (강남스타일)","spotify:artist:2dd5mrQZvg6SmahdgVKDzh","PSY","2012-01-01","https://i.scdn.co/image/ab67616d0000b2736cfc57e5358c5e39e79bccbd","1","1","219493","https://p.scdn.co/mp3-preview/4ed443643fee0e9e3217630789a03b7a8f58b4a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USUM71210283","","2025-08-07T09:27:40Z"
"spotify:track:1KCDsPKFISNM2YZFFAoI7s","Demons Are a Girl's Best Friend","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","spotify:album:2t3dociTSaDTmqIlN21rmC","The Sacrament of Sin","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","2018-07-20","https://i.scdn.co/image/ab67616d0000b273064589708ddc4c64e220950e","1","2","218080","https://p.scdn.co/mp3-preview/7d0c4af6be5d00b79d01a801e9063a569378178f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","ATN261878302","","2025-08-06T00:09:21Z"
"spotify:track:2ZUUturolW3VpzXWzPEy2X","Sanctified with Dynamite","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","spotify:album:1MSxQKpaZ2nPubMVQi9V3N","Blood of the Saints","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","2011-08-02","https://i.scdn.co/image/ab67616d0000b27346c550081a2f5674e2cf608d","1","2","265720","https://p.scdn.co/mp3-preview/b6804a06c3b465ae86f71e4070c7ad7f00e4c17f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USMBR1108247","","2025-08-06T00:09:10Z"
"spotify:track:5LDrzjiXepAwUibop6NWqy","Sinners of the Seven Seas","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","spotify:album:41XrkRQLSBThNGddZTKxiN","Wake Up The Wicked (Deluxe Version)","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","2024-07-26","https://i.scdn.co/image/ab67616d0000b273130fddfb4e4da4e5e83dd829","1","2","180930","https://p.scdn.co/mp3-preview/4e03472f998fc5ba4ed9ae9ed43fa01eb5405a6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","ATN262417602","","2025-08-06T00:08:51Z"
"spotify:track:1ctrJmczPsVgfQv6ZUoALD","Fire It Up","spotify:artist:6GfiCQDFYANz5wUkSmb3Dr","Thousand Foot Krutch","spotify:album:0naBUL1S18t9eY9hR9YbDM","Welcome To The Masquerade","spotify:artist:6GfiCQDFYANz5wUkSmb3Dr","Thousand Foot Krutch","2009-01-01","https://i.scdn.co/image/ab67616d0000b27349650271cfb119ad20bce6dd","1","3","187840","https://p.scdn.co/mp3-preview/53797c1e95cc3674c47b6f4f120725cccac1ca29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USTN10900141","","2025-08-06T00:07:48Z"
"spotify:track:3dxiWIBVJRlqh9xk144rf4","Breaking the Habit","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:0f7R0jf0pcTb6K6IVVPcMD","Meteora (Bonus Edition)","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2003-03-25","https://i.scdn.co/image/ab67616d0000b2738b5b6fa1326d996181e71dd7","1","9","196133","https://p.scdn.co/mp3-preview/c2d4c4690b3ac7dc7f8a1fe8d65c3629160f016a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USWB10300470","","2025-08-06T00:06:49Z"
"spotify:track:5bvgRxco3jgSZ3SP8rueDA","The Catalyst","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:5uvXx5ZQswNRFCdHR521YZ","A Thousand Suns","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2010-09-08","https://i.scdn.co/image/ab67616d0000b27359211e56a493ac4509457bab","1","14","339853","https://p.scdn.co/mp3-preview/83d38797fc9a619c6f163412b26d3789e005dd5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USWB11001782","","2025-08-06T00:06:39Z"
"spotify:track:2yXyz4NLTZx9CLdXfLTp5E","I Will Not Bow","spotify:artist:5BtHciL0e0zOP7prIHn3pP","Breaking Benjamin","spotify:album:0mBvlBWI6TMDrWvQ8bKOKV","Dear Agony","spotify:artist:5BtHciL0e0zOP7prIHn3pP","Breaking Benjamin","2009-01-01","https://i.scdn.co/image/ab67616d0000b27308cdafd988bd04d9b14159d3","1","2","216733","https://p.scdn.co/mp3-preview/890525d5c736adc11c4a10a5855c3ebcc4369fd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USHR10924529","","2025-08-06T00:06:28Z"
"spotify:track:0i8JFpqe9cKwnrcvoNgl1L","Feel Invincible","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","spotify:album:4rJu3hBFAUqIAQOlSStJzO","Unleashed","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","2016-08-05","https://i.scdn.co/image/ab67616d0000b2733387bacdfd59f32e14dbe17a","1","1","229933","https://p.scdn.co/mp3-preview/405bd22441e5c13a677a5e0ac351aeffbc6b8255?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USAT21601370","","2025-08-05T23:58:13Z"
"spotify:track:4w1lzcaoZ1IC2K5TwjalRP","A Thousand Miles","spotify:artist:5ILrArfIV0tMURcHJN8Q07","Vanessa Carlton","spotify:album:5e7T2qUigzt0oIr50KsOld","Be Not Nobody","spotify:artist:5ILrArfIV0tMURcHJN8Q07","Vanessa Carlton","2002-04-30","https://i.scdn.co/image/ab67616d0000b273bc3ada3a19bb4e657f10917e","1","3","237493","https://p.scdn.co/mp3-preview/1dab77144140b38cf360a7e770f002335884954f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USIR10210955","","2025-08-05T17:24:23Z"
"spotify:track:2J8AouiB7XvghQukf1BCAj","Queen of the Night","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:0XZGQi9wNsE1z9L0AWhC82","Mori Calliope, 常闇トワ","spotify:album:1qp0L2HjzdKMAXmdQOwZeQ","Queen of the Night","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:0XZGQi9wNsE1z9L0AWhC82","Mori Calliope, 常闇トワ","2025-07-30","https://i.scdn.co/image/ab67616d0000b2732985ff573b415309f9e7a1e7","1","1","266466","https://p.scdn.co/mp3-preview/9d6b466a0330f31c62f815fbd376cb2f58607e80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPV752510642","","2025-07-31T15:55:09Z"
"spotify:track:1cxrOaQjAptoRRzZQuvKFd","Defy the Night","spotify:artist:3i2v8Kqy2aAT2iUYyXOZ7J","Glyph","spotify:album:1RnYtqfKh7FdBleR6IwI40","Honor. Power. Glory.","spotify:artist:3i2v8Kqy2aAT2iUYyXOZ7J","Glyph","2024-03-29","https://i.scdn.co/image/ab67616d0000b27311c3ca7651853187c2a9c627","1","6","243712","https://p.scdn.co/mp3-preview/5144931ddbcdf0826e385c4bfd9d6f1d3c5f052b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","QZFZ62475318","","2025-07-25T06:15:39Z"
"spotify:track:0URCTFCWXOg3JQximz1u30","Soldier of 3 Armies","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:5TdhTTvwtD0ekZBYve97r7","Heroes","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2014-05-16","https://i.scdn.co/image/ab67616d0000b273735eecca68d3bb03e2e35a75","1","8","218066","https://p.scdn.co/mp3-preview/ad386379ae3575f0d8176117f2132baea47b98d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","SE2EG1400108","","2025-07-20T16:16:04Z"
"spotify:track:0CpTNItafURRFujw9WAKfR","Panzerkampf","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:0ByHC8GAef76h66JrvigzE","The Art of War (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242","1","9","315760","https://p.scdn.co/mp3-preview/d3ceea33b11116e4630ea4b93d0ae05da54626c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","SE2EG1000409","","2025-07-20T16:16:01Z"
"spotify:track:6kiASFX63DwJ7grwKG2HUX","Seven Pillars of Wisdom","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7FtCDX4COLE3HR2vBv7411","The Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2019-07-19","https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd","1","2","182000","https://p.scdn.co/mp3-preview/b399354bead294a91a0278625b5267c5c08d59b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","SE2EG1900102","","2025-07-20T16:15:56Z"
"spotify:track:5xsF9hH7BTnX6liiWS8Dfb","Race to the Sea","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3kB4VjXKKCY7l5xeH113Da","The War to End All Wars","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2022-03-04","https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c","1","6","227000","https://p.scdn.co/mp3-preview/176864aabeb1107a262d072e4cf53e61a8b52a17?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","SE6HE2200107","","2025-07-20T16:15:48Z"
"spotify:track:0ePmfd8y7g4zs3E6ew7pDB","The Red Baron","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7FtCDX4COLE3HR2vBv7411","The Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2019-07-19","https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd","1","6","202333","https://p.scdn.co/mp3-preview/2518e72aafdd1c8b758c8560bbbc74ead7cdea04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","SE2EG1900106","","2025-07-20T16:15:43Z"
"spotify:track:55gQTPtDdhgXcrxeE95K7l","Lady of the Dark","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3kB4VjXKKCY7l5xeH113Da","The War to End All Wars","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2022-03-04","https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c","1","7","183000","https://p.scdn.co/mp3-preview/d512d8a9ad7e17cf696861ee56bb5a0b075f6fef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","SE6HE2200108","","2025-07-20T16:15:19Z"
"spotify:track:2VS1jveuhfU7Latlgfh62T","Fields of Verdun","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7FtCDX4COLE3HR2vBv7411","The Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2019-07-19","https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd","1","9","197413","https://p.scdn.co/mp3-preview/ac253fe61b7ae7c03206203cfafb410e363d14c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","SE2EG1900109","","2025-07-20T16:15:17Z"
"spotify:track:4CbKVDZkYKdv69I4bCaKUq","Hero","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","spotify:album:0RySAmM6oDPGSE03X3dzi1","Awake","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","2009-08-21","https://i.scdn.co/image/ab67616d0000b27389f8d16ffe15fccfa0a7e31d","1","1","186813","https://p.scdn.co/mp3-preview/6c8a221e202007596efa14c6e3951f0790e54d01?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USAT20901852","","2025-07-20T13:06:59Z"
"spotify:track:2UREu1Y8CO4jXkbvqAtP7g","Monster","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","spotify:album:0RySAmM6oDPGSE03X3dzi1","Awake","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","2009-08-21","https://i.scdn.co/image/ab67616d0000b27389f8d16ffe15fccfa0a7e31d","1","2","178013","https://p.scdn.co/mp3-preview/f34946762fa3bee4f023a6d2efbf629f545929c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USAT20901851","","2025-07-20T13:00:46Z"
"spotify:track:4ZtFanR9U6ndgddUvNcjcG","good 4 u","spotify:artist:1McMsnEElThX1knmY4oliG","Olivia Rodrigo","spotify:album:6s84u2TUpR3wdUv4NgKA2j","SOUR","spotify:artist:1McMsnEElThX1knmY4oliG","Olivia Rodrigo","2021-05-21","https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a","1","6","178146","https://p.scdn.co/mp3-preview/b842388e0a8bb4c8667f77d645b25fdcd50961c1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USUG12101245","","2025-07-16T12:41:03Z"
"spotify:track:0FDY2EHOv32kUoqplU1hdY","Diggy Diggy Hole","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","spotify:album:41qphLDtonmyZmvO5gnoui","Wintersaga","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","2019-09-27","https://i.scdn.co/image/ab67616d0000b27320c067bd425e8ab2230abe58","1","4","315986","https://p.scdn.co/mp3-preview/41ae8a9588b3c5f9cbdac3bdcb7c32e5d22a7a03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","ATN261985904","","2025-07-10T15:47:02Z"
"spotify:track:3dt0qnuV3FZjTQN947C7FK","The Art of War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:0ByHC8GAef76h66JrvigzE","The Art of War (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242","1","3","308840","https://p.scdn.co/mp3-preview/2ffdfc30bbd09a4cee41db9878e05ea261920dbf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","SE2EG1000403","","2025-07-09T16:00:52Z"
"spotify:track:5lPLJgruyroaXyAbOYCCIp","Harley From Hell","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3AKRNamp4ZpDtkFtFMCx6X","Carolus Rex (English)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2012-05-25","https://i.scdn.co/image/ab67616d0000b273c25072f03b658eb007dceb83","1","16","229973","https://p.scdn.co/mp3-preview/44636ea3a226447c91a3a42a843a3389a79bdc60?cid=9950ac751e34487dbbe027c4fd7f8e99","true","34","SE2EG1200123","","2025-07-06T17:39:29Z"
"spotify:track:29y2j3s6i528lBTSMP0wbE","1916","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7x74AsZWhJloc6tKOF7Nty","Stories From The Western Front","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2023-04-14","https://i.scdn.co/image/ab67616d0000b273f7c4fa2945dd8132eada410b","1","1","216813","https://p.scdn.co/mp3-preview/e7d703799aa4d41be0178118fd03abe02ea162a8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","SE6HE2300201","","2025-07-06T17:39:20Z"
"spotify:track:0FLwYQoXvX8q5iRZnFX59u","Hi Ren","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:2wXIwZRV93MS5en0FQuDMA","Hi Ren","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2022-12-15","https://i.scdn.co/image/ab67616d0000b27318b659271a67829e6b766114","1","1","515000","https://p.scdn.co/mp3-preview/07e85c35d5cfeeddb23e23482c4de73264f40d02?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","UKLQ62200014","","2025-07-06T15:42:24Z"
"spotify:track:4n46CB6tXwlB9X1PLd23fJ","Money Game","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:6BltrtO2Ag5CMWASVZQW0S","Money Game","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2019-10-30","https://i.scdn.co/image/ab67616d0000b273ed173d35a452eee43cee8298","1","1","208080","https://p.scdn.co/mp3-preview/a09baea4df42532ea7522bf122825d073501054a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","NL4NL2220505","","2025-06-11T04:59:14Z"
"spotify:track:0LXt8IQauov0NMDN2kKmev","Power","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:1JigC5BskKiVL1II47Qysi","Power","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2022-04-07","https://i.scdn.co/image/ab67616d0000b273bdb5103f7459d2a7888752d6","1","1","204642","https://p.scdn.co/mp3-preview/134027e4153fe0dc48cc3a79f0a1cf29e5f136ad?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","TCAGD2215839","","2025-06-11T04:59:05Z"
"spotify:track:7fHoIcqmjrcpPYvv1iaZk1","Money Game, Pt. 2","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:05TkdnZDZEQPyFYp1bekGX","Demos (Do Not Share), Vol 1","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2020-04-29","https://i.scdn.co/image/ab67616d0000b273161ace020d3675ac230fb660","1","3","218816","https://p.scdn.co/mp3-preview/617e3aacbc49e0cebea9d29debc5cea074a64e0f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","NL4NL2220514","","2025-06-11T04:55:34Z"
"spotify:track:5KyuddPRTSgiwk7zGO1hvE","Violet's Tale","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:4NCdHtDhwTl24uUI8fVc71","Violet's Tale","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2022-07-29","https://i.scdn.co/image/ab67616d0000b273bc8eee8972fb44661878a2de","1","2","344000","https://p.scdn.co/mp3-preview/31e360fb84df4ca03414ee3dc7ea732daffb526f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","TCAGI2226456","","2025-06-10T13:22:14Z"
"spotify:track:0pEBXaPmepzPjlj0ay2Dvq","Money Game, Pt. 3","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:5qewHlxCihdHQP9fQGHUhH","Sick Boi","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2023-10-13","https://i.scdn.co/image/ab67616d0000b2734a17fee31619715bad332f56","1","3","394000","https://p.scdn.co/mp3-preview/a9041101f6bc4ae5c9b361a3ce42fca834e3eadc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","QMDA62398010","","2025-06-10T11:54:50Z"
"spotify:track:5eFxwmqKrHpSQDOEIFYlgY","Animal I Have Become","spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","spotify:album:4ohPMPeZukCChC6xNJpeYx","One-X","spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","2006-06-13","https://i.scdn.co/image/ab67616d0000b273fa4c18fdbd1bf1a39b7b794f","1","3","231400","https://p.scdn.co/mp3-preview/c973eb4df46a3fb0f780964d2be3861e3b84eeff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USJI10600117","","2025-06-06T08:54:38Z"
"spotify:track:6rUp7v3l8yC4TKxAAR5Bmx","I Hate Everything About You","spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","spotify:album:38pfSOHvxHqDWwDnjZ25U5","Three Days Grace (Expanded Edition)","spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","2003-07-22","https://i.scdn.co/image/ab67616d0000b273447bdb4eab501ce0a15811c0","1","3","231480","https://p.scdn.co/mp3-preview/a6c3822f2022bda6d8067f0e9b62a55368130009?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USJI10300075","","2025-06-06T08:54:07Z"
"spotify:track:4B4zDmbHdkXZ1wUJv1yKFy","Wiggle (feat. Snoop Dogg)","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Jason Derulo, Snoop Dogg","spotify:album:3wDeTllVvayYsWTHsFNWZQ","Tattoos (Deluxe Edition)","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","2013-09-16","https://i.scdn.co/image/ab67616d0000b27364d58f6e7672baecc8972806","1","12","193295","https://p.scdn.co/mp3-preview/b1d1ab725a181b112a275db230ed8ad94eb4f33b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USWB11400672","","2025-05-23T08:55:48Z"
"spotify:track:5gB2IrxOCX2j9bMnHKP38i","Life is a Highway","spotify:artist:0a1gHP0HAqALbEyxaD5Ngn","Rascal Flatts","spotify:album:3Xiz5kq12VOzTw9Kun7m0f","Cars (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2006-01-01","https://i.scdn.co/image/ab67616d0000b273a73bb6afa8cb999aafb3c150","1","3","275640","https://p.scdn.co/mp3-preview/660735806b896ae2cd14cb8022996c4a39bf051d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USWD10628832","","2025-05-12T04:45:37Z"
"spotify:track:3cfOd4CMv2snFaKAnMdnvK","All Star","spotify:artist:2iEvnFsWxR0Syqu2JNopAd","Smash Mouth","spotify:album:2kyTLcEZe6nc1s6ve0zW9P","Astro Lounge","spotify:artist:2iEvnFsWxR0Syqu2JNopAd","Smash Mouth","1999-06-08","https://i.scdn.co/image/ab67616d0000b2734f3bbf9631faeb8de9912a23","1","5","200373","https://p.scdn.co/mp3-preview/2e63cdb1c3dd5808abce774674f5c440c614f53a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USIR19902220","","2025-05-11T19:37:01Z"
"spotify:track:1Mt287tRgGUKQtB885KHhF","いじめっ子Bully","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:51ejt0sPz42rdY2QtoiSxd","Your Mori.","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2021-04-04","https://i.scdn.co/image/ab67616d0000b273bfa10b02c2e327512715b08b","1","4","245011","https://p.scdn.co/mp3-preview/5701cd2fac97d937e2210ffef0092aa746e59baf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPV752004103","","2025-05-05T04:40:34Z"
"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Without Me","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:2cWBwpqMsDJC1ZUwz813lo","The Eminem Show","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2002-05-26","https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4","1","10","290320","https://p.scdn.co/mp3-preview/35fc7456c892c11867fe1513b92dc44e9664eaba?cid=9950ac751e34487dbbe027c4fd7f8e99","true","88","USIR10211038","","2025-05-02T16:27:23Z"
"spotify:track:5ax9YPOhuXk6QljOK3jFgC","EL TINDER DE LA CAPITAL","spotify:artist:3dDNNqsdrGpFlD1yGXLWRF","BRÜNNE ROMEO","spotify:album:1SXDxiXsYaUmlMUrnAM2Hy","EL TINDER DE LA CAPITAL","spotify:artist:3dDNNqsdrGpFlD1yGXLWRF","BRÜNNE ROMEO","2022-06-10","https://i.scdn.co/image/ab67616d0000b2731895d6d32b9ed943cb2a21bc","1","1","150000","https://p.scdn.co/mp3-preview/e443bf89d36044c2bd47e1d2d47d8abdad5bc2ba?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USA2P2224831","","2025-04-28T17:42:57Z"
"spotify:track:3qPcrhoqSO00MDaPHfOmyV","Last Resort - 2020","spotify:artist:4RddZ3iHvSpGV4dvATac9X","Papa Roach","spotify:album:7ENSolPrjCvv0U2QMHMJeJ","20/20","spotify:artist:4RddZ3iHvSpGV4dvATac9X","Papa Roach","2020-12-25","https://i.scdn.co/image/ab67616d0000b27349dd334a29bb4431dee526dd","1","14","202400","https://p.scdn.co/mp3-preview/998cd95946c6258936379b13ada53f20f553b738?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","ZZOPM2002585","","2025-04-22T13:39:44Z"
"spotify:track:6nTiIhLmQ3FWhvrGafw2zj","American Idiot","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:5dN7F9DV0Qg1XRdIgW8rke","American Idiot","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","2004-09-21","https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b","1","1","176346","https://p.scdn.co/mp3-preview/2e9359e821b18414235d870a4d2671f4337c8682?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USRE10400888","","2025-04-20T08:59:39Z"
